sin,cos,sin2x,cos2x,3sinx,3cosx,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63
0,1,0,0,0,0,7.005722212,2.81312377,2.81292159,3.624430818,-0.205486278,3.796196492,3.187791379,-0.212701693,0.710857576,2.041544402,0.0576712934,1.884655799,-6.131960882,-1.038247202,6.204972631,-1.702370417,-1.269659591,4.079909554,-2.145555185,3.937841004,0.446531547,-0.842607665,0.850060835,-4.515816358,-1.125802845,-0.218542503,-1.400042691,-3.056830268,-3.01059212,-1.626496042,1.027988281,2.387486832,-2.283461224,2.666369923,1.157163254,-2.419050875,-3.478832953,0.163793281,-1.969996159,-1.724096969,1.242941105,2.214983169,-3.350461288,-1.15723915,4.59434977,-0.958054813,-4.635918412,-3.969513546,-1.435504331,-0.584690713,-0.629680874,-1.942194757,1.996437998,1.49621526,-0.220042073,6.67262341,3.677896859,3.712817948,0.0604679419,1.283672803,4.809702874,4.482854316,0.309391688
0,1,0,0,0,0,1.068170188,-3.759343813,2.261750712,0.196007982,-0.658110552,-0.787787289,0.374305817,2.545734128,2.241990899,-0.436881971,-0.638711288,-1.97516352,-1.420418725,3.048637986,1.127322619,-3.178054844,-0.0860126531,0.302822219,-0.436595908,1.614122407,-2.760998708,-0.645418424,3.269085224,2.875108829,-0.0199378768,-1.544675322,2.529351935,-4.917047117,0.0292269406,-3.797351547,-4.851104057,-0.741974114,-2.791130452,-3.105799155,-7.242908041,0.156737381,-5.305928709,-3.875912874,-3.196168639,-4.280259562,-4.215800358,1.217431892,1.104803837,-2.401141486,-3.847905495,-3.963628677,-3.286403117,1.457499418,4.018528536,-1.569770975,-0.989227998,-3.097557593,2.422883107,2.238141251,4.003372314,3.495668312,3.321680147,-0.116065804,-1.144178853,0.333702817,0.67827245,-2.19506027,0.33825876
0,1,0,0,0,0,-0.397316571,-0.771227074,4.138870384,4.214840505,0.676358372,-2.449881199,0.954007571,2.27221515,3.114409752,2.907329543,4.235403367,-1.326133096,3.220547158,-3.505914234,-1.393482209,-0.773329434,3.727395668,-2.953704503,-0.481449628,0.0969131023,0.962123831,2.657718152,0.447114973,-2.737909076,3.856102157,0.966160875,1.058324748,-1.513182825,-1.061858516,-0.0190547426,-4.190219771,2.948030278,0.986685856,1.642918702,-3.081591654,-4.337810841,-6.163610948,2.40225478,-5.21031377,-0.704709925,2.813184785,-2.197845314,-3.338882902,-2.612868704,-0.756291599,2.914298894,0.444960022,2.980831084,3.235042687,0.825254903,-1.15443394,0.899908019,1.151361025,-0.887438778,0.966613015,0.592920932,-0.756835406,-5.123702126,-0.0618579525,4.0442827,-1.026465325,1.000043754,0.501997713
0,1,0,0,0,0,1.190957104,-0.651598434,-1.405744135,4.763614985,2.238072501,1.180611321,5.368769284,2.78293737,3.753294771,-2.677553034,-3.140461205,0.23392244,-2.352572054,-0.847513745,-0.917116781,-3.362929026,-0.696480291,0.394919817,-1.337040905,0.772581503,-4.63951955,-1.628938753,0.0114211093,-3.970361701,-3.4312055,-5.834279775,0.532846966,4.05937304,-2.468418536,-2.068214636,0.528486941,-1.594709457,-0.37701435,0.360696499,1.766618479,-0.931640985,2.41863091,-0.0403100686,-0.623591287,1.846790455,0.0474483286,1.626339198,1.623364734,1.244920234,-3.163663909,2.427114938,0.161582233,4.929358947,-2.443544551,3.987105753,0.702737641,1.344698652,-3.377181203,-0.206859482,1.384105353,-0.0487979199,3.419254725,-1.336548193,4.497708857,4.231008835,-2.477917208,2.277639509,3.794491917
0,1,0,0,0,0,4.28259549,-2.486116625,0.507875049,1.328515125,1.772256875,0.316424066,4.314439065,-2.09917987,5.086780872,-4.335383389,-2.885565371,0.0217288428,0.945661627,1.959046534,0.593427227,1.128352958,1.397446607,-0.419991202,6.280983936,0.473482781,1.520868206,-1.637712502,3.792467198,1.442048498,1.203445174,0.0360453291,-4.853240593,-0.689789453,-5.257794452,0.178183809,-1.627017565,-1.903321415,1.862853806,-2.500229965,-3.88773817,-3.849986699,0.693596565,2.253623633,1.972727416,2.833893232,-3.15195415,-0.360568242,2.958330219,2.612739807,-0.612490584,-4.267606052,1.491313168,-3.811031625,-2.252068369,-1.132850305,1.516406975,0.518699824,3.802169042,1.132576275,2.92066023,-6.544264781,-2.85191194,1.039384007,2.677642508,7.601685952,1.703084782,-3.273619587,-0.900377135
0,1,0,0,0,0,0.789535684,1.096216981,0.204708611,-0.378127618,-0.129300621,0.990775568,1.618634483,-0.178213918,-1.495399774,3.158783534,-0.252938811,2.550484507,-3.360997013,-7.286602832,3.595264114,4.17042615,-1.033148884,2.578357362,-1.114952286,0.332826405,1.217204431,-1.481338773,-4.621232944,-1.850209244,-2.394987536,-0.832050982,-2.398661263,-3.809459605,1.908583949,-3.106955793,-4.701504456,0.647279673,-3.214101845,0.787938718,-0.0827251317,-3.307246306,1.550428213,-1.869638206,4.861361648,-6.097371251,0.900670556,-0.727125912,1.831940731,-4.535950508,-2.181580239,-1.137377135,-3.389346095,-1.604046158,0.00307058331,-2.49960365,4.407978073,1.122564279,-0.0247094887,-0.598055065,-2.159810792,3.209797369,-0.232678248,-0.592296422,-1.807968119,3.524976937,2.394369519,3.754488548,2.609928583
0,1,0,0,0,0,4.943089584,-1.11338276,4.682395199,1.225303627,4.745692421,-0.298841382,1.298355307,3.611144805,-1.935238472,0.895806701,2.855276158,-0.286695688,4.003414082,4.003164589,-0.527670336,3.104302132,-0.0344042705,-1.844171145,-0.0755911336,-0.416579081,0.0671273337,-1.218598664,-2.423442647,2.181026547,-0.0463798886,-1.224734799,1.816790405,-2.049996512,0.236270526,1.830192624,0.114071749,1.416431099,-0.875639023,2.960958047,1.609435406,-3.248916943,-3.578013555,1.591008959,0.486230051,2.760248348,-0.87405039,-1.56707537,-4.173844187,0.145848887,-0.715671004,-1.470092603,-4.554787549,-2.66824094,-3.085745372,0.790421582,-0.0996512114,2.406001127,2.994149249,3.223627524,3.444574473,-3.21517329,1.55648421,3.594556486,1.905159943,1.584456714,2.921434171,1.782513251,-1.793657309
0,1,0,0,0,0,-1.019196971,-1.589010763,6.812390543,-0.102168573,-2.40580403,3.624967549,4.741072419,-2.967164072,4.057136531,2.336256604,3.402777467,-2.210498457,3.573209649,-5.004056976,0.577185457,0.443210322,-5.129815113,2.196851217,-1.869252828,-2.580761126,3.506227051,-5.277890783,0.629348422,2.731880185,-2.101304539,0.596780743,0.44691344,-0.961317491,0.397235194,-3.023076519,-3.052816019,-1.831277392,-4.399099139,3.646988729,3.089614842,-6.709740168,0.964572501,-0.752145089,-2.78997625,-0.682103305,0.379890979,-4.040529711,3.616734829,0.524387214,-1.405568483,0.344090231,1.17092489,3.68077946,2.397999638,0.394365602,-0.174950962,4.044960121,1.532847901,-0.90798509,0.621901705,-0.0888532822,-3.34438119,-3.07736824,-1.435714207,-5.435032626,-0.0125654236,7.064746271,-1.758524659
0,1,0,0,0,0,-2.285824417,3.78396931,0.0777969739,0.389630712,-2.572073118,1.069644652,2.482563525,1.916940278,-3.016794579,-1.624578581,-4.54629813,1.319844171,-1.802677135,-0.0237821767,4.436556677,1.030953221,-2.638859223,1.131503664,-0.247035596,1.627564838,-2.408032916,1.517300762,-4.655527557,-5.775066024,-2.565000739,3.477911522,-1.178937148,0.578685492,1.766294801,-0.680011292,-2.927025308,1.921968002,-1.741305169,-3.525937744,-1.880342298,0.883197516,-3.814798607,2.324025577,-0.729027392,-2.886756104,1.722278491,-1.87193782,-2.192397236,1.211236795,0.0259809809,0.70701485,-1.464621893,-1.410308716,-1.642464963,-1.128459029,4.871631385,-2.245722456,-4.254112209,-0.170804681,-0.441824694,3.045273092,-4.15953528,1.425072731,4.763277734,-1.927477816,0.118711697,3.107057273,1.531505013
0,1,0,0,0,0,-0.856332965,1.221554864,2.087764025,2.746083809,7.169690781,2.400375118,0.938021096,-1.810264309,-1.364839709,4.67465137,1.946864727,1.109121108,-2.291607246,-0.329021907,2.880783937,-0.512640993,-0.155570598,4.355957238,-1.155738653,0.288261373,4.148252461,-0.469123392,0.342525617,1.367054685,-5.372483105,1.038107348,0.63179945,-4.067972335,-1.566770456,-2.38908081,-2.08920647,-0.936951435,-1.220131741,-4.472880806,4.72491483,-5.316200428,-3.518028405,0.33808867,0.521074547,-0.00704682401,1.826116902,-1.857663652,-4.35681721,-2.096240398,1.079063407,-3.206363641,-0.651376144,3.153400666,-4.193081839,-3.967477596,-2.836635026,4.908980678,1.073122554,2.718383247,0.736992477,1.618511267,-3.961992161,0.210468446,-4.125817359,-1.37326744,-0.414786478,2.973610868,5.8835071
