sin,cos,sin2x,cos2x,3sinx,3cosx,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63
0,1,0,0,0,0,5.050103122,-4.658455098,-0.65561344,-2.868192013,1.38269613,0.338231335,3.391178589,1.344956467,1.001176245,3.386581343,-0.445841432,4.75123119,2.066989489,3.296748635,8.194526187,4.716914675,-0.0375918724,0.403045514,0.724893126,0.462085969,-2.252294236,-1.224987307,-1.424715636,1.042354289,-5.911157912,-1.382897248,0.246471892,-3.047593815,3.048582413,-7.426690355,1.803879365,-0.0637301733,1.82474413,-1.237064546,1.659420843,3.932347678,-2.70932355,1.630749187,2.041397544,3.769891084,-0.0162063283,2.066813898,-2.238495672,2.358100611,-4.225342533,0.0637203386,-0.783035273,2.406670675,-1.128675852,-0.512837617,4.79011423,2.123184979,-2.022073685,-1.26916547,-0.225180617,0.00110275189,2.561132523,1.453814218,-3.592956872,0.256384741,-1.671656255,2.972654641,4.917155968
0,1,0,0,0,0,3.505091436,-1.128311149,1.275431348,3.310354744,-1.071376621,-1.233744434,-5.259208816,2.682000106,-1.593141109,0.826971764,3.057711134,4.650650445,-1.600584932,-4.642812227,-0.25212253,1.066912499,-2.654167251,3.546939147,-0.983788462,-1.687636081,3.698553291,-2.494234345,-7.677150512,-3.011055097,-1.092873671,-2.012321058,-0.321830132,-6.848670057,0.197609982,0.00722531669,0.410065946,-3.997694422,-1.838519018,-0.995064781,-4.293761124,2.778872934,-3.595839892,-4.996530048,-2.309376325,-1.932943121,4.340641433,-0.123668156,0.339771747,0.340799292,1.79417044,-3.534623392,-2.270907552,-2.77409546,2.197133499,-2.922678112,6.81856615,5.054273353,-0.839748359,3.645823618,0.465698757,2.220815923,8.325220141,3.974781569,-4.766266247,3.721931068,-4.835036661,1.487069743,1.424855212
0,1,0,0,0,0,4.175989561,4.685990552,4.654450891,2.748861124,7.392993098,-0.619499132,2.508908631,2.173999695,-1.021270414,0.316351931,4.759715401,3.964927537,1.05279636,-1.110176817,2.005030051,-1.065075429,1.952128745,0.503075662,4.208853767,1.759557926,-2.433038216,2.784817039,-4.742999493,0.206036726,-2.648395648,2.140478391,-2.896599029,-3.788134162,-0.620940805,0.298191258,-4.084344915,-3.851131087,-3.350784645,-5.000865582,2.345222152,2.089862199,1.025461467,-1.611392438,-2.923932699,-2.988623546,-4.412038279,-1.997219757,0.077956329,-6.434836725,2.278034751,5.184374476,-2.533497223,1.095932237,-1.321664911,-5.094778008,4.086427549,3.227379738,3.312333298,1.620919899,2.9552585,-0.515237701,-2.811283969,2.30624796,6.603703107,0.366282757,2.603671596,1.825071495,-2.936093535
0,1,0,0,0,0,4.690741334,5.705592349,-0.444263471,-1.293979846,2.126247651,5.49099722,-3.905414031,-1.404290597,-2.53841114,-2.33363271,3.182175953,0.748237391,-1.558479832,1.990958563,0.584016579,0.909967406,-2.316908876,4.662955393,-0.367936761,-2.380804691,-0.342637901,1.672319248,5.245318732,6.535550382,2.827973291,-1.69755434,-1.94560749,-0.0906576328,0.0481911958,-2.036359422,3.656335578,1.189208122,3.650140621,-3.580293411,-1.627537846,-1.258099367,-0.764827498,-0.941503048,-0.30486388,-5.17770888,-2.85875966,1.23015862,5.179843136,-2.50999375,-0.807970004,-2.157656752,-1.19768456,4.643061959,5.35764374,-1.008991258,1.228626921,-1.772812663,3.481533076,-6.425150746,-0.27103521,4.785857649,-1.599788178,0.458300104,4.0799846,4.64189865,-1.437767553,-1.398698824,1.876513382
0,1,0,0,0,0,-6.078222461,5.400397326,5.301477728,-1.857903917,5.463767667,6.47193588,0.209748731,-3.087479592,0.285989498,0.882081663,4.497422169,-0.747006881,-3.408594532,-1.028805458,-1.656273275,0.895431887,0.907060486,-2.678989269,-1.126336279,-2.361757101,-1.468774818,1.957188375,0.41592587,-3.145489337,0.243806965,0.112105632,-2.477244617,-3.06014528,-2.262608732,0.818387874,-5.961799148,-2.521300426,0.316459107,4.531450021,2.69777444,2.832627921,-1.914688887,0.650755042,0.635646068,2.816752622,-4.023636739,1.226243574,-4.898051735,-3.683873324,-0.863536381,1.960941095,3.492593412,-2.915153707,-6.240231983,-0.14928286,3.174978759,0.649205548,4.373425432,3.823611452,-5.296956093,3.223968776,1.602456912,-0.0728521309,3.036180501,1.335606297,6.967045948,0.951929398,4.227441416
0,1,0,0,0,0,2.325846043,-2.07937925,0.862704741,0.235392907,-0.914332846,-0.634077855,-2.875706609,2.057110997,1.215356374,2.213096969,-0.723931207,3.415530775,-1.570915363,1.580594753,-2.131185664,3.351163873,-3.221608292,-1.427625435,-1.801444712,-3.150891913,4.057100757,0.0578143885,0.976737731,-0.455307477,0.427978466,0.771346371,-0.378120801,1.77698919,1.498745062,-0.0782934837,-0.0726389768,3.251490829,1.624296536,-2.263346851,2.091582895,2.458327316,-4.304622501,0.143617345,-1.300921199,1.71932175,0.100366913,-7.280275007,3.604194842,-0.534756807,-0.790568814,2.670766061,3.405738255,3.828432087,1.271209976,1.670493607,0.577492105,1.455168983,2.191135077,3.082305584,2.329530708,-0.795554157,-0.502422439,-3.007665995,2.368684439,0.225817917,2.493380902,3.238918325,-1.050397597
0,1,0,0,0,0,1.109247183,-1.15676836,-0.647236779,0.600010976,-1.765854734,-0.607166426,1.466822386,1.250595236,3.065706545,4.155710153,3.055016274,0.515531339,-1.008571812,1.864559759,-2.665545866,2.512213964,0.220305548,-0.87192252,-1.464808615,-0.687731995,3.65336732,-5.545598919,-4.166688015,0.512355989,-1.792918567,-3.26611485,-2.71590114,-2.482294765,-0.278107369,-4.878800163,0.912069549,1.860713329,2.130073653,-7.319681159,-2.241400524,-0.217124527,-3.481324022,-4.07436125,3.705433042,-2.604285723,-5.43809052,-1.216137436,3.537795608,-2.416617227,1.38623549,1.266974879,0.559753301,-3.726851531,3.219610653,-0.0861989403,-0.091427991,1.90783672,3.892654473,-2.877492727,-2.493081077,-0.0660948028,2.161401709,-0.951179668,-1.87559203,-3.839679811,2.947356436,-3.228233254,0.293115085
0,1,0,0,0,0,1.107868635,0.606014755,2.91061496,1.135639761,-2.00600518,2.845180567,-1.070580053,2.161439577,-0.454909266,-1.429258602,4.823698873,1.248554582,2.500202804,-1.517942824,3.023465114,2.874269428,4.42304802,1.204030121,-0.552812253,-1.730335898,-1.996145704,5.491414611,-1.734801146,0.594749244,-3.257739438,-1.808613652,-0.0876479316,-0.249436228,0.416178428,-4.433295829,-0.557637266,-3.70272362,2.78099754,-1.677371689,4.195186064,-0.863700617,1.863078886,-5.955798495,1.776215665,1.967521505,-0.904891062,5.747013021,2.57539021,-7.161354673,-0.0655195287,0.296297732,0.493655387,-3.648660052,0.183728735,-4.740292783,-1.357790572,-3.054283243,-4.961095193,-1.457269461,1.740720571,-1.036257022,-3.099118423,0.345247664,1.271648434,7.397439345,3.011961618,-0.125564628,4.845561157
0,1,0,0,0,0,-1.04227618,1.113572841,-1.844885932,5.185056707,2.481074058,3.138383661,-0.428192589,-3.417273465,-2.005103254,1.980434112,3.807421448,3.45841341,-2.656365474,2.472342211,-1.403238229,0.53258238,0.311935271,1.034914292,-5.98756802,-1.88645771,1.616405236,-2.754596342,-6.282812414,1.808086264,0.052749641,4.666883057,-3.262513447,-2.591118752,-1.333355299,2.347076893,-3.709177291,0.0450561045,6.253216908,-4.435336431,2.280896209,-2.447020584,-0.836790743,0.22180697,2.531226442,-2.382207591,-4.865397312,0.530156142,0.449847258,-1.427852369,-2.429349043,1.386152751,-2.263337187,2.290742315,-3.25802478,1.917639959,2.321119771,-1.720199526,0.656947466,1.572930268,-0.914551287,2.607742257,0.999810097,-0.177842236,0.134015633,2.955523723,4.215368065,-2.754634841,3.210360122
0,1,0,0,0,0,-3.572335258,0.720241382,-0.300488327,4.985164737,2.292911256,-3.575483114,5.693176771,-1.057750674,1.617798647,2.716787807,5.654257141,-4.552689086,2.128071831,1.018537979,-2.561485418,1.098654983,1.122614125,2.516745358,2.212240043,2.307711048,-2.232576324,1.069967463,-5.103857732,-1.252018029,-1.97256578,-0.410546949,0.806594302,0.883153808,-0.0113270335,0.320278763,-0.276044893,1.047177584,1.122060816,-3.063663624,-0.152818581,-2.343904523,-1.708709312,-2.099724752,2.447721123,-2.304873742,-0.64147762,-2.889542247,2.395361605,-4.792848478,-2.55290069,-3.072518922,-3.000062856,-1.152021799,2.723254297,-1.923079293,1.190240832,-0.64052904,-6.940970528,-3.251924606,3.608304833,-5.964135195,3.185431457,-4.297400543,2.168315647,-0.241271874,0.11314613,4.75459221,0.298402858
